"CD_MUN","AREA_KM2","time_taken_min","adt_start"
"2103208",3247.384,0.784,2022-03-28 09:12:57
"2107803",3240.491,0.89,2022-03-28 09:13:44
"2107803",3240.491,0.513,2022-03-28 09:14:38
"2107803",3240.491,0.689,2022-03-28 09:15:09
"2107803",3240.491,0.976,2022-03-28 09:15:51
"2107803",3240.491,0.904,2022-03-28 09:16:49
"2107803",3240.491,0.699,2022-03-28 09:17:44
"2107803",3240.491,0.711,2022-03-28 09:18:26
"2107803",3240.491,0.769,2022-03-28 09:19:08
"2107803",3240.491,0.524,2022-03-28 09:19:54
"2107803",3240.491,0.687,2022-03-28 09:20:26
"2107803",3240.491,0.578,2022-03-28 09:21:07
"2107803",3240.491,0.587,2022-03-28 09:21:42
"2107803",3240.491,0.825,2022-03-28 09:22:17
"2101707",3047.05,0.422,2022-03-28 09:23:07
"2101707",3047.05,1.497,2022-03-28 09:23:32
"2101707",3047.05,0.401,2022-03-28 09:25:03
"2101707",3047.05,0.464,2022-03-28 09:25:27
"2101707",3047.05,0.559,2022-03-28 09:25:55
"2101707",3047.05,0.85,2022-03-28 09:26:29
"2101707",3047.05,0.426,2022-03-28 09:27:32
"2101707",3047.05,0.897,2022-03-28 09:27:57
"2101707",3047.05,0.35,2022-03-28 09:28:51
"2101707",3047.05,0.433,2022-03-28 09:29:12
"2101707",3047.05,0.331,2022-03-28 09:29:38
"2101707",3047.05,0.46,2022-03-28 09:29:58
"2101707",3047.05,0.432,2022-03-28 09:30:26
"2101707",3047.05,0.576,2022-03-28 09:30:52
"2101707",3047.05,0.307,2022-03-28 09:31:27
"2101707",3047.05,0.22,2022-03-28 09:31:45
"2101707",3047.05,0.265,2022-03-28 09:31:58
"2101707",3047.05,0.382,2022-03-28 09:32:14
"2101707",3047.05,0.296,2022-03-28 09:32:37
"2101707",3047.05,0.245,2022-03-28 09:32:55
"2101707",3047.05,0.478,2022-03-28 09:33:10
"2101707",3047.05,0.363,2022-03-28 09:33:38
"2101707",3047.05,0.368,2022-03-28 09:34:00
"2101707",3047.05,0.411,2022-03-28 09:34:41
"2101707",3047.05,0.522,2022-03-28 09:35:06
"2101707",3047.05,0.432,2022-03-28 09:35:38
"2101707",3047.05,0.259,2022-03-28 09:36:04
"2101707",3047.05,0.785,2022-03-28 09:36:19
"2101707",3047.05,1.1,2022-03-28 09:37:06
"2101707",3047.05,0.604,2022-03-28 09:38:16
"2101707",3047.05,0.27,2022-03-28 09:38:52
"2101707",3047.05,0.718,2022-03-28 09:39:08
"2101707",3047.05,0.378,2022-03-28 09:39:51
"2101707",3047.05,0.364,2022-03-28 09:40:15
"2101707",3047.05,0.418,2022-03-28 09:40:37
"2101707",3047.05,0.392,2022-03-28 09:41:02
"2110906",2280.205,0.138,2022-03-28 09:41:26
"2110906",2280.205,0.125,2022-03-28 09:41:34
"2110906",2280.205,0.187,2022-03-28 09:41:42
"2110906",2280.205,0.118,2022-03-28 09:41:53
"2110906",2280.205,0.114,2022-03-28 09:42:00
"2110906",2280.205,0.106,2022-03-28 09:42:07
"2110906",2280.205,0.112,2022-03-28 09:42:13
"2110906",2280.205,0.124,2022-03-28 09:42:20
"2110906",2280.205,0.158,2022-03-28 09:42:27
"2110906",2280.205,0.216,2022-03-28 09:42:37
"2110906",2280.205,0.147,2022-03-28 09:42:50
"2110906",2280.205,0.116,2022-03-28 09:42:59
"2110906",2280.205,0.125,2022-03-28 09:43:05
"2110906",2280.205,0.123,2022-03-28 09:43:13
"2110906",2280.205,0.116,2022-03-28 09:43:20
"2110906",2280.205,0.11,2022-03-28 09:43:27
"2110906",2280.205,0.113,2022-03-28 09:43:34
"2110906",2280.205,0.111,2022-03-28 09:43:41
"2110906",2280.205,0.11,2022-03-28 09:43:47
"2110906",2280.205,0.125,2022-03-28 09:43:54
"2110906",2280.205,0.137,2022-03-28 09:44:02
"2110906",2280.205,0.125,2022-03-28 09:44:10
"2110906",2280.205,0.11,2022-03-28 09:44:17
"2110906",2280.205,0.123,2022-03-28 09:44:24
"2110906",2280.205,0.117,2022-03-28 09:44:31
"2110906",2280.205,0.117,2022-03-28 09:44:38
"2110906",2280.205,0.145,2022-03-28 09:44:45
"2110906",2280.205,0.138,2022-03-28 09:44:54
"2110906",2280.205,0.151,2022-03-28 09:45:02
"2110906",2280.205,0.143,2022-03-28 09:45:11
"2110906",2280.205,0.137,2022-03-28 09:45:20
"2110906",2280.205,0.154,2022-03-28 09:45:28
"2110906",2280.205,0.154,2022-03-28 09:45:38
"2110906",2280.205,0.236,2022-03-28 09:45:47
"2101509",2208.324,0.116,2022-03-28 09:46:01
"2101509",2208.324,0.094,2022-03-28 09:46:08
"2101509",2208.324,0.114,2022-03-28 09:46:14
"2101509",2208.324,0.13,2022-03-28 09:46:21
"2101509",2208.324,0.114,2022-03-28 09:46:28
"2101509",2208.324,0.105,2022-03-28 09:46:35
"2101509",2208.324,0.128,2022-03-28 09:46:41
"2101509",2208.324,0.101,2022-03-28 09:46:49
"2101509",2208.324,0.1,2022-03-28 09:46:55
"2101509",2208.324,0.1,2022-03-28 09:47:01
"2101509",2208.324,0.105,2022-03-28 09:47:07
"2101509",2208.324,0.108,2022-03-28 09:47:14
"2106607",2107.403,0.13,2022-03-28 09:47:20
"2106607",2107.403,0.17,2022-03-28 09:47:28
"2106607",2107.403,0.167,2022-03-28 09:47:38
"2106607",2107.403,0.12,2022-03-28 09:47:48
"2106607",2107.403,0.125,2022-03-28 09:47:56
"2106607",2107.403,0.147,2022-03-28 09:48:03
"2106607",2107.403,0.139,2022-03-28 09:48:12
"2106607",2107.403,0.128,2022-03-28 09:48:20
"2106607",2107.403,0.121,2022-03-28 09:48:28
"2106607",2107.403,0.12,2022-03-28 09:48:35
"2106607",2107.403,0.121,2022-03-28 09:48:42
"2106607",2107.403,0.122,2022-03-28 09:48:50
"2106607",2107.403,0.182,2022-03-28 09:48:57
"2106607",2107.403,0.115,2022-03-28 09:49:08
"2106607",2107.403,0.118,2022-03-28 09:49:15
"2106607",2107.403,0.132,2022-03-28 09:49:22
"2106607",2107.403,0.166,2022-03-28 09:49:30
"2106607",2107.403,0.135,2022-03-28 09:49:40
"2106607",2107.403,0.137,2022-03-28 09:49:48
"2106607",2107.403,0.137,2022-03-28 09:49:56
"2106607",2107.403,0.14,2022-03-28 09:50:04
"2106607",2107.403,0.142,2022-03-28 09:50:13
"2106607",2107.403,0.138,2022-03-28 09:50:21
"2106607",2107.403,0.221,2022-03-28 09:50:30
"2106607",2107.403,0.181,2022-03-28 09:50:43
"2106607",2107.403,0.158,2022-03-28 09:50:54
"2106607",2107.403,0.152,2022-03-28 09:51:03
"2106607",2107.403,0.146,2022-03-28 09:51:13
"2106607",2107.403,0.155,2022-03-28 09:51:21
"2106607",2107.403,0.155,2022-03-28 09:51:31
"2106607",2107.403,0.213,2022-03-28 09:51:40
"2106607",2107.403,0.17,2022-03-28 09:51:53
"2106607",2107.403,0.177,2022-03-28 09:52:03
"2106607",2107.403,0.173,2022-03-28 09:52:14
"2106607",2107.403,0.166,2022-03-28 09:52:24
"2100303",1942.121,0.135,2022-03-28 09:52:34
"2100303",1942.121,0.107,2022-03-28 09:52:42
"2100303",1942.121,0.111,2022-03-28 09:52:49
"2100303",1942.121,0.109,2022-03-28 09:52:55
"2100303",1942.121,0.104,2022-03-28 09:53:02
"2100303",1942.121,0.106,2022-03-28 09:53:08
"2100303",1942.121,0.121,2022-03-28 09:53:15
"2100303",1942.121,0.163,2022-03-28 09:53:22
"2100303",1942.121,0.14,2022-03-28 09:53:32
"2100303",1942.121,0.13,2022-03-28 09:53:40
"2100303",1942.121,0.131,2022-03-28 09:53:48
"2100303",1942.121,0.484,2022-03-28 09:53:56
"2100303",1942.121,0.427,2022-03-28 09:54:25
"2100303",1942.121,0.136,2022-03-28 09:54:50
"2100303",1942.121,0.131,2022-03-28 09:54:59
"2100303",1942.121,0.232,2022-03-28 09:55:06
"2100303",1942.121,0.099,2022-03-28 09:55:20
"2100303",1942.121,0.104,2022-03-28 09:55:26
"2100303",1942.121,0.117,2022-03-28 09:55:33
"2100303",1942.121,0.128,2022-03-28 09:55:40
"2100303",1942.121,0.142,2022-03-28 09:55:47
"2100303",1942.121,0.139,2022-03-28 09:55:56
"2100303",1942.121,0.165,2022-03-28 09:56:04
"2100303",1942.121,0.132,2022-03-28 09:56:14
"2100907",1786.345,0.131,2022-03-28 09:56:22
"2100907",1786.345,0.131,2022-03-28 09:56:30
"2100907",1786.345,0.122,2022-03-28 09:56:38
"2100907",1786.345,0.129,2022-03-28 09:56:45
"2100907",1786.345,0.125,2022-03-28 09:56:53
"2100907",1786.345,0.126,2022-03-28 09:57:00
"2100907",1786.345,0.121,2022-03-28 09:57:08
"2100907",1786.345,0.147,2022-03-28 09:57:15
"2100907",1786.345,0.136,2022-03-28 09:57:24
"2100907",1786.345,0.149,2022-03-28 09:57:32
"2100907",1786.345,0.14,2022-03-28 09:57:41
"2100907",1786.345,0.156,2022-03-28 09:57:49
"2112209",1764.612,0.079,2022-03-28 09:57:59
"2112209",1764.612,0.076,2022-03-28 09:58:04
"2112209",1764.612,0.104,2022-03-28 09:58:08
"2105005",1714.216,0.118,2022-03-28 09:58:14
"2105005",1714.216,0.133,2022-03-28 09:58:22
"2105005",1714.216,0.153,2022-03-28 09:58:29
"2105005",1714.216,0.176,2022-03-28 09:58:39
"2105005",1714.216,0.129,2022-03-28 09:58:49
"2105005",1714.216,0.138,2022-03-28 09:58:57
"2105005",1714.216,0.15,2022-03-28 09:59:05
"2105005",1714.216,0.159,2022-03-28 09:59:14
"2105005",1714.216,0.136,2022-03-28 09:59:24
"2112605",1705.914,0.121,2022-03-28 09:59:32
"2112605",1705.914,0.136,2022-03-28 09:59:39
"2112605",1705.914,0.253,2022-03-28 09:59:47
"2112605",1705.914,0.275,2022-03-28 10:00:03
"2112605",1705.914,0.094,2022-03-28 10:00:19
"2112605",1705.914,0.099,2022-03-28 10:00:25
"2112605",1705.914,0.092,2022-03-28 10:00:31
"2112605",1705.914,0.106,2022-03-28 10:00:36
"2112605",1705.914,0.106,2022-03-28 10:00:43
"2112605",1705.914,0.117,2022-03-28 10:00:49
"2112605",1705.914,0.112,2022-03-28 10:00:56
"2112605",1705.914,0.102,2022-03-28 10:01:03
"2112605",1705.914,0.106,2022-03-28 10:01:09
"2112605",1705.914,0.114,2022-03-28 10:01:15
"2112605",1705.914,0.116,2022-03-28 10:01:22
"2112605",1705.914,0.131,2022-03-28 10:01:29
"2112605",1705.914,1.309,2022-03-28 10:01:37
"2112605",1705.914,0.144,2022-03-28 10:02:56
"2112605",1705.914,0.208,2022-03-28 10:03:04
"2112605",1705.914,0.146,2022-03-28 10:03:17
"2112605",1705.914,0.136,2022-03-28 10:03:26
"2112605",1705.914,0.128,2022-03-28 10:03:34
"2112605",1705.914,0.123,2022-03-28 10:03:41
"2112605",1705.914,0.125,2022-03-28 10:03:49
"2112605",1705.914,0.117,2022-03-28 10:03:56
"2112605",1705.914,0.133,2022-03-28 10:04:03
"2110278",1584.832,0.14,2022-03-28 10:04:11
"2110278",1584.832,0.108,2022-03-28 10:04:20
"2112506",1566.08,0.137,2022-03-28 10:04:26
"2112506",1566.08,0.138,2022-03-28 10:04:34
"2112506",1566.08,0.137,2022-03-28 10:04:43
"2112506",1566.08,0.136,2022-03-28 10:04:51
"2112506",1566.08,0.148,2022-03-28 10:04:59
"2112506",1566.08,0.166,2022-03-28 10:05:08
"2112506",1566.08,0.144,2022-03-28 10:05:18
"2112506",1566.08,0.158,2022-03-28 10:05:27
"2112506",1566.08,0.153,2022-03-28 10:05:36
"2112506",1566.08,0.156,2022-03-28 10:05:45
"2112506",1566.08,0.147,2022-03-28 10:05:59
"2112506",1566.08,0.152,2022-03-28 10:06:07
"2105922",1512.985,0.084,2022-03-28 10:06:16
"2111102",1482.661,0.088,2022-03-28 10:06:22
"2111102",1482.661,0.1,2022-03-28 10:06:27
"2111102",1482.661,0.093,2022-03-28 10:06:33
"2111102",1482.661,0.106,2022-03-28 10:06:38
"2102200",1473.967,0.074,2022-03-28 10:06:45
"2110104",1434.754,0.09,2022-03-28 10:06:49
"2110104",1434.754,0.09,2022-03-28 10:06:55
"2110104",1434.754,0.111,2022-03-28 10:07:00
"2110104",1434.754,0.102,2022-03-28 10:07:07
"2110104",1434.754,0.118,2022-03-28 10:07:13
"2110104",1434.754,0.113,2022-03-28 10:07:20
"2110104",1434.754,0.112,2022-03-28 10:07:27
"2110104",1434.754,0.11,2022-03-28 10:07:33
"2110104",1434.754,0.116,2022-03-28 10:07:40
"2109403",1334.726,0.11,2022-03-28 10:07:47
"2100808",608.903,0.059,2022-03-28 10:07:54
